Genre,Publication Date,Author,Title,Rating,Ratings Count,Reviews Count,Auth_Books,Auth_Followers
"Feminism,Nonfiction,Psychology,Philosophy,Audiobook,Womens,Sexuality,...more",1968-01-01,Nawal El Saadawi,المرأة والجنس,3.79,4252.0,721.0,96.0,2994.0
"Fiction,Jewish,Poland,Nobel,Prize,Classics,Literature,Historical Fiction,...more",1978-01-01,Isaac Bashevis Singer,Shosha,3.98,2687.0,242.0,465.0,999.0
"Fiction,Magical,Realism,Humor,Contemporary,Historical Fiction,Latin,American,Fantasy,...more",1990-01-01,Louis de Bernières,The War of Don Emmanuel's Nether Parts,4.05,6925.0,448.0,57.0,1943.0
"History,Nonfiction,Israel,Jewish,Politics,War,Historical,...more",1972-01-01,Dominique Lapierre,Ô Jérusalem,4.31,4279.0,387.0,57.0,304.0
"Spanish,Literature,Fiction,Literature,Novels,Spain",1996-01-01,Juan Manuel de Prada,Las máscaras del héroe,4.14,227.0,35.0,61.0,102.0
"Travel,Nonfiction,Memoir,Adventure,Biography,Humor,History,...more",1991-01-01,Eric Hansen,Motoring with Mohammed: Journeys to Yemen and the Red Sea,3.98,1599.0,131.0,53.0,79.0
"Historical Fiction,Middle,Grade,Childrens,Historical Fiction,Young,Adult,Diary,...more",1996-01-01,Kathryn Lasky,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620",3.68,9206.0,342.0,233.0,2170.0
"Fiction,Italy,Italian,Literature,Historical Fiction,Classics,War,Novels,...more",1974-01-01,Elsa Morante,History,4.29,7294.0,633.0,50.0,525.0
"Novels,Literature,Fiction,Classics,Media,Tie,In,Romance",1954-01-01,إحسان عبد القدوس,أين عمري,3.71,940.0,83.0,88.0,4290.0
"Baseball,Sports,Nonfiction,History,Reference,American,Essays,...more",1985-01-01,Bill James,The New Bill James Historical Baseball Abstract,4.29,5697.0,134.0,136.0,186.0
"Fantasy,Fiction,Historical Fiction,Arthurian,Historical Mythology,Science,Fiction,Fantasy,...more",1983-01-01,Mary  Stewart,The Wicked Day,4.09,11775.0,391.0,110.0,2569.0
"Fiction,Spanish,Literature,Latin,American,Classics,Literature20th,Century,Novels,...more",1941-01-01,Ciro Alegría,Broad and Alien is the World,4.13,487.0,46.0,52.0,43.0
"Historical Fiction,Young,Adult,Historical Middle,Grade,Childrens,Fiction,France,...more",2000-04-30,Kathryn Lasky,"Marie Antoinette: Princess of Versailles, Austria, France, 1769",3.91,9750.0,434.0,233.0,2170.0
"Romance,Historical Fiction,Historical Romance,Historical Regency,Fiction,Classics,...more",1932-01-01,Georgette Heyer,Devil's Cub,4.23,16549.0,1364.0,256.0,5063.0
"Fiction,Spain,Classics,Historical Fiction,Spanish,Literature20th,Century,Novels,...more",1962-01-01,Mercè Rodoreda,The Time of the Doves,3.82,13049.0,1196.0,91.0,521.0
"Spirituality,Psychology,Nonfiction,Philosophy,Science,Self,Help,Religion,...more",1938-01-01,Ernest Shurtleff Holmes,Science of Mind,4.35,2439.0,104.0,254.0,191.0
"Nonfiction,Islam,Religion,Sociology,Philosophy",1954-01-01,مالك بن نبي,وجهة العالم الإسلامي,4.15,402.0,59.0,62.0,3493.0
"Novels,Fiction,Romance,Algeria,Literature,Historical Fiction,Africa,...more",1993-01-01,Ahlam Mosteghanemi,ذاكرة الجسد,3.81,25209.0,2171.0,15.0,4247.0
"Fiction,Short,Stories,Classics,Literature,British,Literature,Sports20th,Century,...more",1959-01-01,Alan Sillitoe,The Loneliness of the Long-Distance Runner,3.78,6745.0,570.0,146.0,137.0
"Science,Nonfiction,Biology,Evolution,History,Natural,History,Nature,...more",1989-10-01,Stephen Jay Gould,Wonderful Life: The Burgess Shale and the Nature of History,4.14,9960.0,345.0,188.0,1313.0
"Fiction,Thriller,Short,Stories,Crime,Mystery,Suspense,Espionage,...more",1972-01-01,Frederick Forsyth,No Comebacks,3.95,4568.0,227.0,267.0,3760.0
"Music,Nonfiction,History,Biography,Art,Reference,Pop,Culture,...more",1994-12-01,Ian MacDonald,Revolution in the Head: The Beatles Records and the Sixties,4.25,5562.0,329.0,183.0,29.0
"Film,France,Fiction,Literature,Fantasy,French,Literature,Plays,...more",1961-01-01,Alain Robbe-Grillet,L'année dernière à Marienbad,4.17,325.0,19.0,88.0,392.0
"Classics,Fiction,Historical Fiction,British,Literature,Scotland,Family,Drama,...more",1931-01-01,A.J. Cronin,Hatter's Castle,4.35,4384.0,256.0,280.0,445.0
"Plays,Classics,Drama,Fiction,Theatre,School American,...more",1947-01-01,Arthur Miller,All My Sons,3.9,28428.0,1202.0,532.0,2831.0
"Historical Fiction,Fiction,Historical Adventure,War,Audiobook,Military,Fiction,...more",1984-01-01,Patrick O'Brian,The Far Side of the World,4.45,12809.0,482.0,307.0,2257.0
"Fiction,Classics,Southern,Humor,Southern,Gothic,American,Literary,Fiction,...more",1954-01-01,Eudora Welty,The Ponder Heart,3.63,2122.0,244.0,211.0,928.0
"Islam,Religion,Philosophy",1980-01-01,Sayed Qutb,الإسلام ومشكلات الحضارة,3.83,230.0,40.0,126.0,2048.0
"Novels,Fiction,Classics,Romance,Literature",1961-01-01,إحسان عبد القدوس,زوجة أحمد,3.49,1654.0,181.0,88.0,4290.0
"History,Nonfiction,Russia,Asia,Politics,India,World,History,...more",1990-05-10,Peter Hopkirk,The Great Game: The Struggle for Empire in Central Asia,4.32,8105.0,715.0,22.0,278.0
"Fantasy,Young,Adult,Fiction,Adventure,Japanese,Literature,Japan,Manga,...more",1996-07-01,Nahoko Uehashi,Moribito: Guardian of the Spirit,4.04,2898.0,445.0,87.0,324.0
"Poetry,Nonfiction,Feminism,Theory,Queer,Race,Memoir,...more",1987-01-01,Gloria E. Anzaldúa,Borderlands/La Frontera: The New Mestiza,4.33,12592.0,639.0,38.0,718.0
"Childrens,Fiction,School Stories,Classics,Young,Adult,Boarding,School Middle,Grade,...more",1925-01-01,Elinor M. Brent-Dyer,The School at the Chalet,4.06,3812.0,118.0,180.0,106.0
"Fantasy,Time,Travel,Science,Fiction,Romance,Fiction,Historical Fiction,Historical,...more",1996-01-01,Traci Harding,The Dark Age,3.92,3012.0,188.0,29.0,457.0
"Classics,France,Nonfiction,French,Literature,Biography,Literature,Roman,...more",1954-01-01,Albert Cohen,Le Livre de ma mère,3.88,1903.0,200.0,142.0,165.0
"Fiction,Ireland,Irish,Literature,Historical Fiction,Literary,Fiction,Historical Coming,Of,Age,...more",1996-01-01,Seamus Deane,Reading in the Dark,3.74,4627.0,375.0,53.0,55.0
"Fiction,Short,Stories,Novels,Literature,Poetry,Humor,Film,...more",1998-04-06,Harmony Korine,A Crackup at the Race Riots,3.78,1284.0,138.0,30.0,168.0
"Classics,Childrens,Fiction,Brazil,Fantasy,Portuguese,Literature",1937-01-01,Monteiro Lobato,O Sítio do Picapau Amarelo,4.36,357.0,5.0,412.0,120.0
"Audiobook,Classics,Fiction,Literature",1959-01-01,إحسان عبد القدوس,عقلي وقلبي,3.55,671.0,88.0,88.0,4290.0
"History,Nonfiction,Military,Fiction,War,Military,History,Business,Politics,...more",1941-01-01,B.H. Liddell Hart,Strategy,4.08,3025.0,97.0,320.0,260.0
"Poetry,Classics,Fiction,Literature20th,Century,British,Literature,Collections,...more",1952-01-01,Dylan Thomas,Collected Poems,4.2,17101.0,394.0,451.0,1321.0
"Fantasy,Historical Fiction,Fiction,Mythology,Historical Science,Fiction,Fantasy,Historical Fantasy,...more",1987-01-01,Marion Zimmer Bradley,The Firebrand,4.06,11109.0,593.0,738.0,4620.0
"Fiction,Historical Fiction,Classics,Italy,War,World,War,I,I,Literature,...more",1944-06-27,John Hersey,A Bell for Adano,3.98,8645.0,443.0,118.0,689.0
"Fiction,Classics,German,Literature,Historical Fiction,Novels,School Historical,...more",1992-01-01,Robert Schneider,Schlafes Bruder,3.79,3885.0,177.0,101.0,256.0
"Fiction,Japan,Japanese,Literature,Classics,Literature,Asia,Novels,...more",1954-01-01,Yasunari Kawabata,The Sound of the Mountain,3.85,8503.0,789.0,382.0,3422.0
"Short,Stories,Fiction,Historical Fiction,War,Asia,Literature,Classics,...more",1992-01-01,Robert Olen Butler,A Good Scent from a Strange Mountain,3.95,9102.0,652.0,78.0,435.0
"Philosophy,Islam",1998-01-01,محمد قطب,حول التأصيل الإسلامى للعلوم الاجتماعية,4.0,75.0,11.0,88.0,1456.0
"Nonfiction,Philosophy,Linguistics,Language,Writing,Communication,Psychology,...more",1938-01-01,Stuart Chase,The Tyranny of Words,4.31,266.0,28.0,109.0,31.0
"Nonfiction,Africa,Memoir,Classics,Biography,Travel,History,...more",1937-01-01,Isak Dinesen,Out of Africa / Shadows on the Grass,4.21,11529.0,518.0,151.0,510.0
"Fiction,Mystery,Thriller,Russia,Crime,Mystery,Thriller,Detective,...more",1989-06-13,Martin Cruz Smith,Polar Star,3.98,10785.0,478.0,73.0,1198.0
"Fantasy,Young,Adult,Fiction,Adventure,Japanese,Literature,Japan,Manga,...more",1999-02-01,Nahoko Uehashi,Moribito II: Guardian of the Darkness,4.27,1191.0,141.0,87.0,324.0
"Graphic,Novels,Nonfiction,Graphic,Novels,Comics,Memoir,Biography,Autobiography,Humor,...more",1986-01-01,Harvey Pekar,American Splendor: The Life and Times of Harvey Pekar,4.02,7326.0,191.0,118.0,246.0
"China,Fiction,Asia,Nobel,Prize,Chinese,Literature,Magical,Realism,Literature,...more",1992-01-01,Mo Yan,The Republic of Wine,3.5,2417.0,291.0,279.0,1316.0
"Nonfiction,True,Crime,Crime,Biography,History,Memoir,Audiobook,...more",1985-01-01,Nicholas Pileggi,Wiseguy,4.24,19261.0,1071.0,15.0,285.0
"Fiction,Science,Fiction,German,Literature,Germany,Literature,Classics,Dystopia,...more",1957-01-01,Ernst Jünger,The Glass Bees,3.69,1564.0,181.0,214.0,737.0
"Fiction,Historical Fiction,China,Classics,Asia,Historical Literature,...more",1932-06-01,Pearl S. Buck,Sons,3.86,6955.0,532.0,628.0,2727.0
"Fiction,Ireland,Chick,Lit,Short,Stories,Romance,Irish,Literature,Contemporary,...more",1984-01-01,Maeve Binchy,The Lilac Bus,3.65,13942.0,594.0,242.0,4641.0
"Fiction,Short,Stories,Classics,Historical Fiction,African,American,Literary,Fiction,Contemporary,...more",1982-06-02,Gloria Naylor,The Women of Brewster Place,4.19,21090.0,1122.0,26.0,635.0
"Fiction,Novels,Literature,Latin,American,Latin,American,Literature,Romance,Classics,...more",1994-01-01,Ariel Dorfman,Konfidenz,3.52,1275.0,240.0,140.0,242.0
"Fiction,Childrens,Young,Adult,Middle,Grade,Historical Fiction,Humor,Classics,...more",1964-01-01,Jean Merrill,The Pushcart War,4.2,4874.0,557.0,34.0,18.0
"Short,Stories,Fiction,Anthologies,Queer,Poetry,Dark,Essays,...more",1991-03-01,Amy Scholder,High Risk: An Anthology of Forbidden Writings,3.7,171.0,15.0,19.0,7.0
"Historical Fiction,Fiction,Historical Classics,Novels,Ancient,History,Literature,...more",1965-01-01,Taylor Caldwell,A Pillar of Iron,4.27,2815.0,215.0,142.0,501.0
"Fiction,Ukrainian,Literature,Ukraine,Classics,School Book,Club,Audiobook,...more",1927-01-01,Valerian Pidmohylny,Місто,4.32,4040.0,324.0,31.0,60.0
"Poetry,Classics,Queer,L,G,B,T,New,York,Fiction,American,...more",1964-01-01,Frank O'Hara,Lunch Poems,4.16,12457.0,849.0,124.0,663.0
"Horror,Fiction,Thriller,Science,Fiction,Animals,Fantasy,Audiobook,...more",1974-01-01,James Herbert,The Rats,3.92,22466.0,1564.0,95.0,2237.0
"Historical Fiction,Historical Fiction,Scotland,Adventure16th,Century,Romance,...more",1966-01-01,Dorothy Dunnett,The Disorderly Knights,4.59,4025.0,290.0,47.0,807.0
"Fiction,Russia,Russian,Literature,Classics,Literature,Dystopia,Novels,...more",1930-01-01,Andrei Platonov,The Foundation Pit,3.77,5819.0,454.0,271.0,411.0
"Fiction,Humor,Contemporary,Novels,British,Literature,Literature,Comedy,...more",1984-01-01,David Lodge,Small World,3.89,6107.0,331.0,160.0,868.0
"Fiction,Historical Fiction,Classics,Southern,Race,Historical Literary,Fiction,...more",1964-02-12,Shirley Ann Grau,The Keepers of the House,4.0,12928.0,1201.0,28.0,99.0
"Mystery,Noir,Crime,Fiction,Classics,Novels,Thriller,...more",1951-01-01,Fredric Brown,The Far Cry,3.78,397.0,50.0,698.0,338.0
"Fiction,Thriller,Medical,Medicine,Suspense,Classics,Mystery,...more",1959-01-01,Arthur Hailey,The Final Diagnosis,4.09,5674.0,261.0,132.0,705.0
"Philosophy,Nonfiction,Essays,Theory,Mythology,France,Sociology,...more",1957-01-01,Roland Barthes,Mythologies,4.09,16092.0,806.0,375.0,2301.0
"Horror,Fiction,Paranormal,Thriller,Supernatural,Audiobook,Fantasy,...more",1988-01-01,Graham Masterton,Mirror,3.88,2056.0,157.0,370.0,1816.0
"Fiction,Ukraine,Mystery,Russia,Crime,Contemporary,Novels,...more",1996-06-01,Andrey Kurkov,Death and the Penguin,3.79,17531.0,1928.0,62.0,729.0
"Historical Fiction,Christian,Fiction,Romance,Christian,Fiction,Historical Christian,Romance,...more",1985-01-01,Janette Oke,When Comes the Spring,4.06,10275.0,475.0,304.0,3139.0
"Mythology,Fiction,Historical Fiction,Classics,Greek,Mythology,German,Literature,Retellings,...more",1983-01-01,Christa Wolf,Cassandra,3.86,6058.0,650.0,153.0,421.0
"Fantasy,Fiction,Ghosts,Romance,Classics,Paranormal,Urban,Fantasy,...more",1960-05-23,Peter S. Beagle,A Fine and Private Place,4.01,3978.0,444.0,214.0,3396.0
"Fiction,Historical Fiction,China,Classics,Asia,Literature,Historical,...more",1935-01-01,Pearl S. Buck,A House Divided,3.94,4936.0,318.0,628.0,2727.0
"Historical Fiction,Fiction,Romance,Historical Historical,Romance,Southern,Christian,Fiction,...more",1983-01-01,Eugenia Price,Savannah,4.17,2393.0,155.0,159.0,208.0
"Politics,Nonfiction,Philosophy,History,Biography,Linguistics,Theory,...more",1994-01-01,Mark Achbar,Manufacturing Consent: Noam Chomsky and the Media,4.37,601.0,25.0,2.0,8.0
"Fiction,Canada,Classics,Literary,Fiction,Canadian,Literature,Literature20th,Century,...more",1969-01-01,Margaret Laurence,The Fire-Dwellers,3.91,1574.0,91.0,51.0,372.0
"Horror,Fiction,France,Classics,Novels,French,Literature,Weird,Fiction,...more",1964-01-01,Roland Topor,The Tenant,4.07,5281.0,638.0,149.0,222.0
"Queer,Fiction,L,G,B,T,Literature,Gay,Dark",1994-01-01,Bruce Benderson,User,3.69,96.0,11.0,48.0,39.0
"Fiction,Classics,Spanish,Literature,Spain,Historical Fiction,Womens20th,Century,...more",1944-01-01,Carmen Laforet,Nada,3.83,30907.0,2969.0,39.0,350.0
"Philosophy,Theology,Christian,Nonfiction,Christianity,Cultural,Religion,...more",1968-01-01,Francis A. Schaeffer,Escape from Reason,4.22,2649.0,219.0,75.0,743.0
"Biography,Psychology,Nonfiction,American,History,Philosophy,Historical,...more",1971-01-01,Irving Stone,The Passions of the Mind,4.04,1789.0,113.0,159.0,1249.0
"Fiction,Thriller,Drama,Roman,Science,Fiction,Adult,Fiction,Family,...more",1988-01-01,Robert Mawson,The Lazarus Child,3.37,911.0,86.0,12.0,4.0
"Nonfiction,Memoir,Holocaust,History,World,War,I,I,Biography,Historical,...more",1959-01-01,Gerda Weissmann Klein,All But My Life,4.32,21352.0,1331.0,10.0,176.0
"Fiction,Romance,Brazil,Classics,Portuguese,Literature,Literature,Latin,American,...more",1936-01-01,Jorge Amado,Mar Morto,4.1,2751.0,153.0,134.0,1425.0
"Nonfiction,Politics,Essays,Journalism,History,Humor,Sociology,...more",1970-01-01,Tom Wolfe,Radical Chic & Mau-Mauing the Flak Catchers,3.81,3744.0,272.0,174.0,2934.0
"Fiction,Espionage,Thriller,Mystery,Spy,Thriller,Historical Fiction,Germany,...more",1964-06-01,Len Deighton,Funeral in Berlin,3.98,4064.0,155.0,172.0,808.0
"Fiction,Historical Fiction,Religion,Literary,Fiction,Literature,Novels,British,Literature,...more",1997-06-01,Jim Crace,Quarantine,3.68,4010.0,385.0,28.0,391.0
"Historical Fiction,Historical Fiction,Scotland,Literature,Audiobook,Adventure,...more",1995-01-01,Dorothy Dunnett,To Lie with Lions,4.46,2023.0,85.0,47.0,807.0
"Fiction,France,Humor,French,Literature,Roman,Crime,Contemporary,...more",1985-05-02,Daniel Pennac,Au bonheur des ogres,3.99,13300.0,591.0,145.0,1356.0
"Fiction,Ukrainian,Literature,Classics,Ukraine,Romance,Historical",1930-01-01,Valerian Pidmohylny,A Little Touch of Drama,4.49,1067.0,148.0,31.0,60.0
"Nonfiction,Biography,Africa,Memoir,Feminism,Autobiography,Somalia,...more",1998-08-19,Waris Dirie,Desert Flower,4.22,35855.0,1969.0,12.0,368.0
"Science,Nonfiction,Technology,Futurism,Physics,Singularity,Engineering,...more",1986-01-01,K. Eric Drexler,La nanotecnología. El surgimiento de las máquinas de creación,4.17,904.0,64.0,10.0,108.0
"Young,Adult,Fiction,Mystery,Realistic,Fiction,Medical,Thriller,Horror,...more",1994-01-01,Caroline B. Cooney,Emergency Room,3.57,1297.0,87.0,125.0,1690.0
"Philosophy,Nonfiction,Essays,Theory,France,Love,Classics,...more",1977-04-01,Roland Barthes,A Lover's Discourse: Fragments,4.36,11856.0,1067.0,375.0,2301.0
"Africa,Nonfiction,Memoir,Biography,Kenya,Travel,Autobiography,...more",1991-01-01,Kuki Gallmann,I Dreamed of Africa,3.96,4172.0,255.0,26.0,63.0
"Russia,Fiction,Russian,Literature,Classics,Literature,Humor,Novels,...more",1969-01-01,Venedikt Erofeev,Moscow to the End of the Line,4.04,11972.0,705.0,31.0,104.0
"Fiction,Crime,Mystery,Noir,Thriller,Historical Fiction,Detective,...more",1990-01-01,James Ellroy,L.A. Confidential,4.18,34966.0,1175.0,128.0,3924.0
"Biography,Nonfiction,Autobiography,Memoir,Humor,Biography,Memoir,Film,...more",1971-01-01,David  Niven,The Moon's a Balloon,4.09,7901.0,392.0,15.0,69.0
"Mystery,Fiction,Historical Fiction,Thriller,Mystery,Thriller,Suspense,Crime,...more",1996-01-01,Thomas H. Cook,The Chatham School Affair,3.79,2451.0,284.0,97.0,332.0
"Short,Stories,Fiction,Classics,Literary,Fiction,American,Literature,American,Fiction,...more",1969-01-01,Jean Stafford,Stafford: Collected Stories,3.72,1492.0,113.0,96.0,92.0
"Nonfiction,Memoir,Biography,History,Autobiography,Labor,Biography,Memoir,...more",1991-07-01,Ben Hamper,Rivethead: Tales from the Assembly Line,4.01,1709.0,177.0,4.0,14.0
"Manga,Comics,Graphic,Novels,Science,Fiction,Cyberpunk,Fiction,Japan,...more",1989-01-01,Masamune Shirow,Ghost in the Shell,4.16,12885.0,691.0,398.0,462.0
"Biography,History,Politics,Literature,War,Media,Tie,In,Mystery,...more",1988-01-01,صالح مرسي,رأفت الهجان,4.2,1054.0,92.0,25.0,274.0
"Science,Nonfiction,Biology,Essays,Nature,Philosophy,Medicine,...more",1974-01-01,Lewis Thomas,The Lives of a Cell: Notes of a Biology Watcher,4.14,10238.0,356.0,68.0,205.0
"Fiction,Humor,Comedy,British,Literature,Novels,Literature20th,Century,...more",1976-01-01,Tom Sharpe,Wilt,3.95,13648.0,839.0,77.0,529.0
"History,Nonfiction,American,History,Politics,Sociology,Southern,American,...more",1941-01-01,W.J. Cash,The Mind of the South,3.96,634.0,65.0,1.0,3.0
"Short,Stories,Fiction,Classics,American,Literature,The,United,States,Of,America,Literary,Fiction,...more",1993-09-14,Raymond Carver,Short Cuts: Selected Stories,4.1,6511.0,443.0,325.0,4784.0
"Historical Romance,Romance,Historical Medieval,Historical Fiction,Medieval,Romance,Fiction,...more",1993-01-01,Elizabeth Lowell,Untamed,3.99,8271.0,421.0,213.0,1857.0
"Comics,Humor,Graphic,Novels,Comic,Strips,Animals,Fiction,Cartoon,...more",1996-07-01,Patrick McDonnell,Mutts,4.31,1036.0,46.0,171.0,366.0
"Novels,Fiction,Literature,Egypt,Classics,Politics,Audiobook,...more",1937-01-01,Tawfiq Al-Hakim,يوميات نائب في الأرياف,3.9,9773.0,1199.0,244.0,686.0
"Computer,Science,Programming,Technology,Technical,Science,Computers,Reference,...more",1998-10-15,Donald Ervin Knuth,"The Art of Computer Programming, Volumes 1-3 Boxed Set",4.49,768.0,40.0,104.0,690.0
"Fiction,Mathematics,Novels,Mystery,Literature,France,Roman,...more",1998-01-01,Denis Guedj,Το θεώρημα του παπαγάλου,3.65,3826.0,222.0,18.0,59.0
"Nonfiction,Biography,Politics,Feminism,History,Memoir,Autobiography,...more",1931-01-01,Emma Goldman,Living My Life,4.26,2070.0,156.0,250.0,914.0
"Christian,Philosophy,Theology,History,Nonfiction,Christianity,Religion,...more",1975-01-01,Francis A. Schaeffer,How Should We Then Live? The Rise and Decline of Western Thought and Culture,4.17,13909.0,647.0,75.0,743.0
"Classics,Plays,Drama,School Fiction,Read,For,School20th,Century,...more",1928-01-01,Miroslav Krleža,Gospoda Glembajevi,3.97,4204.0,140.0,217.0,200.0
"Poetry,American,Literature,Classics20th,Century,Collections,United,States",1967-01-01,John Ashbery,Selected Poems,4.2,1373.0,42.0,254.0,451.0
"Fiction,Thriller,Mystery,Religion,Historical Fiction,Novels,Books,About,Books,...more",1972-01-01,Irving Wallace,The Word,3.81,1610.0,99.0,111.0,279.0
"Fiction,India,Historical Fiction,Canada,Indian,Literature,Novels,Literary,Fiction,...more",1991-01-01,Rohinton Mistry,Such a Long Journey,3.96,11159.0,642.0,41.0,3363.0
