Genre,Publication Date,Author,Title,Rating,Ratings Count,Reviews Count,Auth_Books,Auth_Followers
"Fiction,Science,Fiction,Post,Apocalyptic,Dystopia,Speculative,Fiction,Fantasy,Novels,more",1980-01-01,Russell Hoban,Riddley Walker,4.02,8251,1005,165.0,377.0
"Fiction,Short,Stories,Classics,France,Nature,French,Literature,Philosophy,more",1953-01-01,Jean Giono,The Man Who Planted Trees,4.19,16108,1867,250.0,305.0
"Fiction,Historical Fiction,Magical,Realism,Classics,Historical Novels,Cultural,more",1991-01-01,Victor Villase or,Rain Gold,4.5,7945,801,43.0,370.0
"Fiction,France,Classics,Queer,L,G,B,T,Literature,French,Literature,more",1943-01-01,Jean Genet,Our Lady the Flowers,4.01,6512,438,133.0,1122.0
"Fiction,Classics,Literature,Novels,British,Literatureth,Century,Humor,more",1934-09-04,Evelyn Waugh,Handful Dust,3.89,27006,1689,254.0,2632.0
"Historical Fiction,Fiction,Africa,Historical South,Africa,Novels,Classics,more",1980-01-01,James Michener,The Covenant,4.21,21264,577,475.0,3162.0
"Science,Fiction,Fiction,Religion,Fantasy,Science,Fiction,Fantasy,Speculative,Fiction,Aliens,more",1998-03-01,Mary Doria Russell,Children God,4.09,21726,2050,11.0,3296.0
"Fantasy,Fiction,Historical Fiction,Arthurian,Historical Mythology,Science,Fiction,Fantasy,more",1979-01-01,Mary Stewart,The Last Enchantment,4.17,16368,574,110.0,2569.0
"Classics,Fiction,Young,Adult,Historical Fiction,Animals,Childrens,Literature,more",1938-01-01,Marjorie Kinnan Rawlings,The Yearling,4.03,29329,1450,75.0,562.0
"Fiction,Historical Fiction,Classics,Literature,Novels,Humor,American,more",1960-01-01,John Barth,The SotWeed Factor,4.11,7423,505,93.0,718.0
"History,Nonfiction,War,Biography,World,War,I,Memoir,Classics,more",1920-01-01,Ernst J nger,Storm Steel,4.14,18316,1444,214.0,737.0
"Historical Fiction,Fiction,Historical Adventure,Survival,Westerns,American,History,more",1980-10-14,James Alexander Thom,Follow the River,4.23,21824,2653,26.0,382.0
"Classics,Fiction,Young,Adult,Historical Fiction,Romance,Childrens,Historical,more",1909-01-01,Gene Stratton Porter,Girl the Limberlost,4.17,21609,1917,106.0,604.0
"Historical Fiction,Fiction,Holocaust,Historical War,World,War,I,I,Literature,more",1970-01-01,Leon Uris,VII,4.2,30185,516,91.0,1403.0
"Fiction,Classics,Historical Fiction,Literature,Novels,Americanth,Century,more",1930-01-01,John Dos Passos,The Parallel,3.82,7330,572,115.0,530.0
"Fiction,Magical,Realism,Historical Fiction,Humor,Novels,Literature,Classics,more",1974-01-01,John Nichols,The Milagro Beanfield War,4.1,10534,533,25.0,109.0
"Fiction,China,Historical Fiction,Novels,Literature,Literary,Fiction,Asian,Literature,more",1999-01-01,Jin,Waiting,3.54,22718,2192,56.0,775.0
"Fiction,Short,Stories,Classics,Polish,Literature,Poland,Magical,Realism,Literature,more",1933-01-01,Bruno Schulz,The Street Crocodiles,4.02,13132,1428,113.0,668.0
"Nonfiction,Politics,History,Philosophy,Theory,Race,Psychology,more",1961-01-01,Frantz Fanon,The Wretched the Earth,4.32,27504,1739,52.0,2133.0
"Fiction,Classics,German,Literature,Literature,Novels,Philosophy,Mystery,more",1954-01-01,Max Frisch,Not Stiller,4.03,5191,329,245.0,728.0
"Fiction,Historical Fiction,Travel,Novels,Classics,Adventure,Historical,more",1971-01-01,James Michener,The Drifters,4.06,8246,526,475.0,3162.0
"History,Civil,War,Nonfiction,American,History,War,American,Civil,War,Military,History,more",1963-10-12,Shelby Foote,The Civil War Narrative,4.53,7922,380,92.0,635.0
"Fiction,Classics,Literature,American,Historical Fiction,Novelsth,Century,more",1930-01-01,John Dos Passos,USA The Parallel The Big Money,4.12,4906,212,115.0,530.0
"Nonfiction,True,Crime,Memoir,Biography,Crime,Politics,Religion,more",1993-01-01,Helen Prejean,Dead Man Walking The Eyewitness Account The Death Penalty That Sparked National Debate,4.14,8691,701,26.0,125.0
"Classics,Fiction,Historical Fiction,Coming,Of,Age,British,Literatureth,Century,Novels,more",1953-01-01,Hartley,The GoBetween,3.99,12566,1186,132.0,167.0
"Classics,Fiction,France,French,Literature,Literatureth,Century,Romance,more",1913-01-01,Alain Fournier,Grand Meaulnes,3.72,13773,1210,39.0,115.0
"Fiction,Sports,Novels,Literature,Literary,Fiction,American,Classics,more",1968-01-01,Frederick Exley,Fans Notes,4.06,4493,522,15.0,96.0
"Picture,Books,Death,Childrens,Fiction,Spirituality,Psychology,Parenting,more",1982-09-15,Leo Buscaglia,The Fall Freddie the Leaf Story Life for All Ages,4.3,1777,198,78.0,680.0
"Fiction,Historical Fiction,Literature,Classics,Fantasy,Holocaust,Novels,more",1981-01-01,Thomas,The White Hotel,3.84,4930,437,78.0,79.0
"Fiction,Classics,Travel,Humor,British,Literature,Literature,Novels,more",1969-01-01,Graham Greene,Travels with Aunt,3.8,15628,1401,496.0,5503.0
"Fiction,Humor,Classics,Novels,Literature,Philosophy,Literary,Fiction,more",1970-01-01,Jerzy Kosi ski,Being There,3.86,13978,1252,55.0,565.0
"Fiction,Poetry,Classics,Short,Stories,African,American,Literature,Race,more",1923-01-01,Jean Toomer,Cane,3.83,10876,860,41.0,134.0
"Fiction,Classics,Novels,Horror,Literature,Philosophy,Literary,Fiction,more",1937-01-01,Sadegh Hedayat,The Blind Owl,3.97,29575,3048,150.0,1981.0
"Fiction,Humor,Literary,Fiction,Contemporary,Literature,Novels,Audiobook,more",1993-05-25,Richard Russo,Nobodys Fool,4.11,30813,2455,57.0,4489.0
"Fiction,Classics,Novels,British,Literature,Literary,Fiction,Literature,Religion,more",1958-01-01,Iris Murdoch,The Bell,3.92,9311,935,110.0,2260.0
"Fiction,Classics,Literature,Novels,Americanth,Century,Literary,Fiction,more",1939-01-01,Nathanael West,The Day the Locust,3.71,22941,1217,20.0,350.0
"Fiction,Classics,Literature,India,Nobel,Prize,Novels,Literary,Fiction,more",1961-01-01,Naipaul,House for Biswas,3.81,21383,1418,132.0,1661.0
"Fiction,Science,Fiction,Classics,Spanish,Literature,Literature,Latin,American,Fantasy,more",1940-01-01,Adolfo Bioy Casares,The Invention Morel,4.0,27106,2830,220.0,773.0
"Fiction,Graphic,Novels,Young,Adult,Comics,Novels,Contemporary,Coming,Of,Age,more",1999-01-01,Lynda Barry,Cruddy,4.16,6466,832,46.0,1088.0
"Short,Stories,Fiction,Classics,Literature,American,Literary,Fiction,Americana,more",1983-09-15,Raymond Carver,Cathedral,4.25,36685,2519,325.0,4784.0
"Science,Fiction,Fiction,Fantasy,Hugo,Awards,Science,Fiction,Fantasy,Classics,Adventure,more",1971-01-01,Philip Jos Farmer,Your Scattered Bodies,3.93,32530,1177,621.0,852.0
"Mystery,Fiction,Crime,Classics,Mystery,Thriller,British,Literature,Detective,more",1933-01-01,Dorothy Sayers,Murder Must Advertise,4.17,23534,1307,669.0,2752.0
"Fiction,Humor,Contemporary,Academia,Novels,Literary,Fiction,Literature,more",1997-01-01,Richard Russo,Straight Man,4.0,29158,3063,57.0,4489.0
"Fiction,Historical Fiction,Military,Fiction,Southern,Classics,Literature,Coming,Of,Age,more",1980-01-01,Pat Conroy,The Lords Discipline,4.33,28792,1691,72.0,3636.0
"Fiction,Classics,Humor,Literature,British,Literatureth,Century,Novels,more",1928-01-01,Evelyn Waugh,Decline and Fall,3.83,14715,1140,254.0,2632.0
"Young,Adult,Fiction,Historical Fiction,Classics,Childrens,Middle,Grade,Realistic,Fiction,more",1980-01-01,Katherine Paterson,Jacob Have Loved,3.69,34845,2388,107.0,2158.0
"Fantasy,Fiction,Epic,Fantasy,Science,Fiction,Fantasy,Science,Fiction,High,Fantasy,Adventure,more",1983-01-01,Stephen Donaldson,The Second Chronicles Thomas Covenant,4.02,3643,39,138.0,2620.0
"Historical Fiction,Fiction,Israel,Historical Novels,Jewish,Thriller,more",1984-03-01,Leon Uris,The Haj,4.06,14142,546,91.0,1403.0
"Fiction,Historical Fiction,Canada,Literary,Fiction,Canadian,Literature,Historical Literature,more",1987-01-01,Michael Ondaatje,the Skin Lion,3.85,18496,1281,112.0,3883.0
"Poetry,Classicsth,Century,Mira,English,Literature,Fiction,Reference,more",1960-01-01,Cummings,Selected Poems,4.18,1106,72,273.0,3903.0
"Fiction,Canada,Classics,Canadian,Literature,Historical Fiction,Literature,Literary,Fiction,more",1964-06-15,Margaret Laurence,The Stone Angel,3.77,12866,691,51.0,372.0
"Fiction,Historical Fiction,India,Historical Literature,Classics,Novels,more",1976-01-01,Paul Scott,The Raj Quartet,4.49,1036,87,123.0,147.0
"Plays,Poetry,Fiction,Classics,Drama,Theatre,Literature,more",1954-03-01,Dylan Thomas,Under Milk Wood,4.03,9704,735,451.0,1321.0
"Fiction,Historical Fiction,India,Historical Classics,Literatureth,Century,more",1971-01-01,Paul Scott,The Towers Silence,4.27,1441,107,123.0,147.0
"Fiction,Canada,Classics,Canadian,Literature,Historical Fiction,Literary,Fiction,Novels,more",1974-01-01,Margaret Laurence,The Diviners,4.18,7769,319,51.0,372.0
"History,Nonfiction,Civil,War,American,History,American,Civil,War,War,Military,History,more",1988-02-25,James McPherson,Battle Cry Freedom The Civil War Era,4.39,31790,1684,176.0,667.0
"Fiction,Classics,Historical Fiction,Literature,Novels,American,Literary,Fiction,more",1918-01-01,Booth Tarkington,The Magnificent Ambersons,3.79,11667,1116,299.0,164.0
"Fiction,Classics,Novels,American,Literature,Literary,Fictionth,Century,more",1990-12-18,John Updike,Rabbit Rest,4.0,15828,610,793.0,2283.0
"Fiction,Philosophy,Nature,Novels,Literature,Humor,Classics,more",1983-01-01,David James Duncan,The River Why,4.22,11956,1106,25.0,622.0
"Philosophy,Nonfiction,Language,Classics,Linguistics,German,Literature,Theory,more",1953-01-01,Ludwig Wittgenstein,Philosophical Investigations,4.26,14849,481,252.0,2623.0
"Nonfiction,Travel,History,Biography,Memoir,Adventure,Asia,more",1953-01-01,Heinrich Harrer,Seven Years Tibet,4.1,24850,1452,56.0,151.0
"Fiction,Classics,Russia,Russian,Literature,Historical Fiction,Literature,Politics,more",1968-09-01,Aleksandr Solzhenitsyn,The First Circle,4.24,8093,402,444.0,3706.0
"Short,Stories,Fiction,Spanish,Literature,Classics,Latin,American,Literature,Latin,American,Literature,more",1953-09-18,Juan Rulfo,llano llamas,4.2,22170,1574,117.0,1606.0
"Science,Fiction,Fiction,Humor,Romance,Audiobook,Fantasy,Science,Fiction,Fantasy,more",1996-03-01,Connie Willis,Bellwether,3.93,13156,1715,261.0,4458.0
"Fantasy,Fiction,Classics,Gothic,Novels,Literature,Science,Fiction,Fantasy,more",1950-01-01,Mervyn Peake,Gormenghast,4.08,14120,728,104.0,1049.0
"Fiction,Magical,Realism,Brazil,Classics,Romance,Latin,American,Portuguese,Literature,more",1966-01-01,Jorge Amado,Dona Flor and Her Two Husbands,4.03,8760,560,134.0,1425.0
"Fiction,Ireland,Irish,Literature,Horror,Novels,Crime,Literary,Fiction,more",1992-04-10,Patrick McCabe,The Butcher Boy,3.83,9581,877,67.0,277.0
"Fantasy,Fiction,Classics,Gothic,Science,Fiction,Fantasy,Novels,Literature,more",1946-01-01,Mervyn Peake,Titus Groan,3.92,21491,2133,104.0,1049.0
"Fiction,German,Literature,Novels,Classics,Music,Literatureth,Century,more",1983-01-01,Thomas Bernhard,The Loser,4.04,11133,1158,290.0,2145.0
"Science,Fiction,Fiction,Post,Apocalyptic,Apocalyptic,Dystopia,Classics,Science,Fiction,Fantasy,more",1949-01-01,George Stewart,Earth Abides,3.95,30344,2571,68.0,174.0
"Science,Fiction,Fantasy,Fiction,Science,Fiction,Fantasy,Classics,Mythology,Hugo,Awards,more",1967-01-01,Roger Zelazny,Lord Light,4.06,33602,2042,730.0,3687.0
"Science,Philosophy,Nonfiction,Physics,Spirituality,Religion,Mysticism,more",1975-01-01,Fritjof Capra,The Tao Physics Exploration the Parallels between Modern Physics and Eastern Mysticism,3.97,18836,737,95.0,573.0
"Westerns,Fiction,Classics,Historical Fiction,Young,Adult,Historical Adventure,more",1949-01-01,Jack Schaefer,Shane,3.94,13526,1309,89.0,95.0
"Fiction,Historical Fiction,Classics,Literature,Novels,American,Literary,Fiction,more",1983-01-01,William Kennedy,Ironweed,3.87,17046,892,33.0,229.0
"History,Nonfiction,Civil,War,Travel,American,History,War,American,Civil,War,more",1998-03-03,Tony Horwitz,Confederates the Attic Dispatches from the Unfinished Civil War,4.1,24274,2068,18.0,811.0
"Plays,Drama,Theatreth,Century,Literature,Classics,Own,more",1984-01-01,Sam Shepard,Fool for Love and Other Plays,4.16,2851,48,147.0,610.0
"Fiction,Classics,Literature,Novels,American,Literary,Fictionth,Century,more",1953-09-18,Saul Bellow,The Adventures Augie March,3.84,18298,1259,249.0,1838.0
"Classics,Fiction,Historical Fiction,Literature,Childrens,Adventure,Young,Adult,more",1979-01-01,Mitsu Yamamoto,The Count Monte Cristo,4.37,2827,137,9.0,3.0
"Feminism,Nonfiction,Politics,History,Sociology,Womens,Gender,more",1991-10-01,Susan Faludi,Backlash The Undeclared War Against American Women,4.03,9083,354,23.0,361.0
"Classics,Fiction,War,Historical Fiction,German,Literature,Romance,Germany,more",1954-09-01,Erich Maria Remarque,Time Love and Time Die,4.43,13587,643,191.0,5460.0
"Fiction,Historical Fiction,Australia,Romance,Historical Classics,Literary,Fiction,more",1988-01-01,Peter Carey,Oscar and Lucinda,3.73,21321,1068,101.0,999.0
"Fiction,Classics,Queer,L,G,B,T,Novelsth,Century,Literature,more",1936-01-01,Djuna Barnes,Nightwood,3.61,13229,1609,87.0,500.0
"Fiction,Classics,Jewish,Literature,Novels,American,Americana,more",1957-01-01,Bernard Malamud,The Assistant,3.9,10779,650,139.0,457.0
"Fiction,Adult,Fiction",1995-01-01,Dorothy Allison,Bastard Out Carolina Two Three Things Know For Sure,4.04,516,16,74.0,1499.0
"Nonfiction,Travel,Adventure,History,Classics,Biography,Memoir,more",1948-01-01,Thor Heyerdahl,KonTiki,4.16,23679,1513,83.0,290.0
"Fantasy,Childrens,Classics,Fiction,Time,Travel,Middle,Grade,Young,Adult,more",1958-12-31,Philippa Pearce,Toms Midnight Garden,4.05,26812,1289,79.0,101.0
"Fiction,Classics,Religion,Literature,Historical Fiction,American,Novels,more",1927-01-01,Sinclair Lewis,Elmer Gantry,4.01,5990,606,369.0,985.0
"Historical Fiction,Fiction,Historical Adventure,Fantasy,Thriller,Novels,more",1980-01-01,Gary Jennings,Aztec,4.26,19585,1211,130.0,427.0
"Nonfiction,History,Religion,Conspiracy,Theories,Mystery,Christianity,Historical,more",1982-12-01,Michael Baigent,Holy Blood Holy Grail,3.5,12838,861,68.0,161.0
"Science,Fiction,Fantasy,Fiction,Classics,Philosophy,Novels,Science,Fiction,Fantasy,more",1920-01-01,David Lindsay,Voyage Arcturus,3.55,3595,511,38.0,87.0
"History,Nonfiction,Science,Biography,Italy,Biography,Memoir,Historical,more",1999-10-01,Dava Sobel,Galileos Daughter Historical Memoir Science Faith and Love,3.75,29645,1783,35.0,804.0
"Mystery,Fiction,Crime,Thriller,Mystery,Thriller,Detective,Noir,more",1987-01-01,James Lee Burke,The Neon Rain,3.91,26535,1671,174.0,3898.0
"Plays,Classics,Nonfiction,History,Drama,School Biography,more",1955-01-01,Anne Frank,The Diary Anne Frank and Related Readings,4.08,10714,826,192.0,5371.0
"Historical Fiction,Fiction,Historical Westerns,American,History,Adventure,Classics,more",1978-01-01,Anna Lee Waldo,Sacajawea,4.25,16168,522,18.0,84.0
"Fiction,Thriller,Action,War,Adventure,Military,Fiction,Classics,more",1972-01-01,David Morrell,First Blood,4.04,10150,926,242.0,1556.0
"Science,Fiction,Fiction,Classics,Mystery,Hugo,Awards,Science,Fiction,Fantasy,Crime,more",1953-03-01,Alfred Bester,The Demolished Man,3.97,32437,1698,340.0,884.0
"Historical Fiction,Ireland,Fiction,Romance,Historical Irish,Literature,Historical Romance,more",2000-12-01,Cindy Brandner,Exit Unicorns,3.99,1400,173,7.0,172.0
"Classics,Historical Fiction,Adventure,Fiction,Pirates,Historical Romance,more",1922-01-01,Rafael Sabatini,Captain Blood,4.18,16844,1156,536.0,506.0
"Fiction,Psychology,Thriller,Novels,Classics,Contemporary,Philosophy,more",1971-01-01,Luke Rhinehart,The Dice Man,3.55,20799,1337,25.0,434.0
"Fiction,Australia,Historical Fiction,Classics,Literature,Literary,Fiction,Novels,more",1991-01-01,Tim Winton,Cloudstreet,4.01,25924,1933,86.0,2022.0
"Plays,Classics,Fiction,Drama,Historical Fiction,School Theatre,more",1955-01-01,Jerome Lawrence,Inherit the Wind The Powerful Courtroom Drama which Two Men Wage the Legal War the Century,3.93,23523,1004,48.0,26.0
"Mystery,Fiction,Crime,Classics,Mystery,Thriller,British,Literature,Detective,more",1934-01-01,Dorothy Sayers,The Nine Tailors,4.03,20186,1645,669.0,2752.0
"Fiction,Canada,Classics,Canadian,Literature,Jewish,Novels,Literature,more",1959-01-01,Mordecai Richler,The Apprenticeship Duddy Kravitz,3.73,8998,359,69.0,339.0
"Poetry,Classics,Fiction,Feminism,Womensth,Century,American,more",1981-09-30,Anne Sexton,The Complete Poems,4.29,16286,467,147.0,2323.0
"History,Nonfiction,War,World,War,I,I,Military,Fiction,Military,History,Historical,more",1959-01-01,Cornelius Ryan,The Longest Day,4.33,24929,840,15.0,270.0
"Fiction,Australia,Classics,Historical Fiction,Nobel,Prize,Literature,Novels,more",1957-08-10,Patrick White,Voss,3.78,3321,357,73.0,338.0
"Fiction,Historical Fiction,Classics,German,Literature,Literature,Novelsth,Century,more",1932-01-01,Joseph Roth,The Radetzky March,4.1,12433,1279,489.0,697.0
"Fiction,Classics,Politics,Dystopia,Historical Fiction,Literature,Science,Fiction,more",1935-10-01,Sinclair Lewis,Cant Happen Here,3.78,20115,3231,369.0,985.0
"Romance,Historical Romance,Historical Fiction,Historical Fiction,Adult,Pirates,more",1977-04-01,Kathleen Woodiwiss,Shanna,4.15,12561,848,51.0,1815.0
"Fiction,Travel,German,Literature,Literature,Germany,Novels,Classics,more",1995-01-01,Sebald,The Rings Saturn,4.23,15527,1771,55.0,1599.0
"Nonfiction,Philosophy,Sociology,Technology,Cultural,Politics,Psychology,more",1977-01-01,Jerry Mander,Four Arguments for the Elimination Television,4.13,1442,166,24.0,72.0
"Romance,Historical Romance,Historical Historical,Fiction,Fiction,Beauty,and,The,Beast,Regency,more",1982-12-01,Kathleen Woodiwiss,Rose Winter,4.19,12304,719,51.0,1815.0
"Nonfiction,Essays,History,Philosophy,Spanish,Literature,Poetry,Classics,more",1950-01-01,Octavio Paz,The Labyrinth Solitude and Other Writings,4.11,13727,799,493.0,1315.0
"Fiction,South,Africa,Literature,Novels,Nobel,Prize,Literary,Fiction,African,Literature,more",1983-01-01,Coetzee,Life Times Michael,3.86,19718,1339,169.0,4885.0
"Nonfiction,History,Photography,Classics,Sociology,Art,Biography,more",1941-08-01,James Agee,Let Now Praise Famous Men,3.99,3868,452,47.0,272.0
"Plays,Drama,Fiction,Classics,Theatre,School Psychology,more",1973-01-01,Peter Shaffer,Equus,3.92,21978,909,63.0,171.0
"Poetry,American,Classics,Literatureth,Century,The,United,States,Of,America,Contemporary,more",1967-06-01,William Carlos Williams,The Collected Poems William Carlos Williams Vol,4.28,4032,28,324.0,780.0
"History,Nonfiction,Biography,Politics,American,History,Classics,Presidents,more",1955-01-01,John Kennedy,Profiles Courage,3.92,13520,974,257.0,407.0
"Fiction,Historical Fiction,War,World,War,I,Historical Literature,British,Literature,more",1995-01-01,Pat Barker,The Ghost Road,4.09,17729,727,26.0,2300.0
"History,Nonfiction,Philosophy,Politics,Holocaust,Psychology,Classics,more",1963-01-01,Hannah Arendt,Eichmann Jerusalem Report the Banality Evil,4.2,28376,2420,382.0,4022.0
"Music,Nonfiction,History,Punk,Biography,Art,Pop,Culture,more",1996-01-01,Legs McNeil,Please Kill The Uncensored Oral History Punk,4.19,34501,1552,15.0,185.0
"Fiction,Classics,Brazil,Literature,Romance,Portuguese,Literature,Novels,more",1956-01-01,Jo o Guimar es Rosa,Grande Sert o Veredas,4.61,5543,512,92.0,580.0
"Fantasy,Fiction,Science,Fiction,Science,Fiction,Fantasy,Epic,Fantasy,High,Fantasy,Classics,more",1999-12-01,Roger Zelazny,The Great Book Amber,4.31,26404,1040,730.0,3687.0
